customer_id,age,income,preferred_product,transactions_last_year,avg_spend,recency_days,loyalty_score
574,48,51648,Toothpaste,8,9.94,116,63
575,36,34659,Whitening Kit,5,10.92,105,62
576,64,45360,Mouthwash,7,11.22,27,84
577,33,19171,Toothpaste,6,6.97,47,72
578,22,55517,Toothpaste,11,8.32,47,82
579,52,26262,Whitening Kit,8,6.35,31,83
580,29,63041,Toothpaste,9,12.1,77,72
581,42,41038,Toothbrush,11,6.53,15,84
582,38,42459,Mouthwash,13,5.54,54,83
583,53,37467,Mouthwash,14,7.1,69,78
584,40,41543,Toothbrush,11,6.52,42,83
585,33,62022,Whitening Kit,12,7.32,119,70
586,56,15146,Toothbrush,5,9.76,62,78
587,62,60323,Toothbrush,9,7.82,25,81
588,59,49056,Mouthwash,8,6.02,12,88
589,56,30515,Whitening Kit,4,5.87,113,63
590,31,32096,Toothpaste,7,6.16,9,84
591,48,65116,Toothbrush,5,2.64,90,62
592,22,33653,Toothbrush,15,9.76,37,89
593,52,31159,Whitening Kit,8,9.04,9,80
594,40,58647,Toothbrush,8,11.39,69,77
595,46,49062,Whitening Kit,10,8.45,55,76
596,60,33744,Toothpaste,7,3.73,46,73
597,28,47599,Whitening Kit,9,7.88,71,74
598,35,32690,Toothpaste,10,7.96,41,77
599,64,58209,Whitening Kit,11,9.35,95,73
600,29,57736,Toothbrush,3,11.99,108,59
601,26,51384,Toothpaste,10,4.41,101,78
602,27,49339,Toothbrush,9,8.92,7,87
603,61,66134,Toothpaste,8,7.08,5,88
604,34,44996,Whitening Kit,4,13.92,52,68
605,55,30817,Whitening Kit,8,9.7,81,68
606,24,50393,Whitening Kit,8,6.84,75,68
607,63,70032,Mouthwash,4,10.9,37,81
608,30,32822,Mouthwash,8,6.89,60,74
609,57,40662,Toothpaste,5,9.2,36,74
610,59,49997,Mouthwash,5,6.53,91,71
611,26,44353,Whitening Kit,8,7.69,1,89
612,44,33212,Mouthwash,10,10.68,1,81
613,19,58462,Mouthwash,5,6.58,78,65
614,22,72840,Toothbrush,9,-0.09,117,66
615,46,47353,Toothpaste,6,5.61,60,69
616,54,34151,Toothpaste,8,11.21,92,72
617,55,26412,Toothpaste,12,11.46,41,82
618,36,48095,Mouthwash,10,5.71,65,74
619,25,58246,Whitening Kit,4,3.52,8,83
620,62,50702,Toothbrush,10,6.33,109,71
621,18,44971,Toothpaste,12,9.92,41,83
622,39,37928,Mouthwash,6,6.95,47,71
623,34,31894,Whitening Kit,8,2.53,107,61
624,24,55017,Toothbrush,4,8.92,90,59
625,42,55965,Toothbrush,10,10.08,36,79
626,62,26451,Toothpaste,8,11.46,93,68
627,21,64078,Toothpaste,12,2.35,104,63
628,53,51888,Whitening Kit,9,10.36,109,66
629,23,61795,Mouthwash,4,7.97,113,58
630,48,28894,Whitening Kit,7,5.85,4,80
631,36,28610,Toothpaste,6,3.38,42,78
632,61,43212,Whitening Kit,10,2.86,2,84
633,56,51033,Mouthwash,10,5.58,94,73
634,44,66556,Toothbrush,13,5.46,47,80
635,27,53472,Toothbrush,11,7.23,20,82
636,43,42087,Toothbrush,16,11.2,30,87
637,36,32683,Toothbrush,6,7.32,82,67
638,56,59760,Toothpaste,9,3.64,30,76
639,20,33423,Toothpaste,16,4.95,110,79
640,62,64541,Mouthwash,9,8.34,99,70
641,30,41587,Mouthwash,7,5.62,1,86
642,45,64086,Mouthwash,3,7.21,58,69
643,37,53147,Mouthwash,3,10.38,67,67
644,45,43356,Whitening Kit,6,9.12,23,79
645,25,38767,Mouthwash,4,6.13,45,65
646,58,40909,Toothbrush,15,5.05,104,76
647,56,50139,Toothbrush,11,12.42,22,85
648,18,45925,Toothbrush,9,5.75,49,72
649,20,37874,Whitening Kit,5,13.48,119,57
650,30,43012,Mouthwash,13,11.55,48,81
651,45,45942,Toothbrush,8,7.28,63,69
652,42,19455,Toothbrush,4,4.45,48,75
653,50,50498,Toothbrush,10,7.6,44,76
654,55,33243,Toothbrush,11,10.79,51,75
655,23,31160,Toothpaste,6,6.55,62,67
656,61,24751,Mouthwash,11,4.21,112,67
657,62,23473,Mouthwash,7,6.1,79,71
658,49,28734,Whitening Kit,4,8.48,41,69
659,62,36491,Toothpaste,5,8.68,80,71
660,64,68439,Whitening Kit,6,7.7,27,76
661,38,38689,Toothbrush,6,6.33,96,64
662,33,47133,Whitening Kit,9,7.19,98,68
663,38,49805,Toothbrush,8,6.35,57,75
664,28,46572,Toothbrush,7,7.84,42,72
665,54,44070,Mouthwash,8,8.16,12,81
666,53,30656,Mouthwash,10,6.89,82,70
667,52,62411,Mouthwash,9,5.39,82,71
668,36,66686,Mouthwash,7,10.63,60,70
669,37,24808,Mouthwash,9,8.25,64,76
670,35,32711,Toothpaste,16,9.29,4,97
671,64,41642,Mouthwash,5,5.64,98,65
672,58,33425,Whitening Kit,7,7.28,39,79
673,31,51071,Toothbrush,12,5.59,19,93
674,32,36260,Mouthwash,8,11.04,107,66
675,48,70980,Toothpaste,8,4.79,62,78
676,18,59286,Whitening Kit,8,4.98,45,78
677,20,47550,Whitening Kit,15,7.67,61,82
678,33,57323,Toothbrush,7,4.58,116,65
679,40,58270,Whitening Kit,7,11.03,31,78
680,28,38232,Whitening Kit,7,3.98,49,76
681,29,35205,Whitening Kit,6,6.91,31,80
682,27,45937,Whitening Kit,7,6.46,42,79
683,49,55339,Toothpaste,8,8.25,48,74
684,33,46668,Toothbrush,13,5.49,20,86
685,25,26076,Mouthwash,10,8.14,112,60
686,55,35366,Whitening Kit,9,5.35,84,73
687,29,44112,Toothpaste,10,4.98,96,71
688,41,44092,Toothbrush,7,6.93,20,82
689,45,68670,Mouthwash,5,7.24,16,82
690,25,28368,Toothbrush,11,6.8,57,81
691,45,51067,Toothpaste,11,6.53,19,88
692,53,62869,Toothpaste,12,10.91,95,72
693,43,72257,Toothpaste,7,8.25,13,83
694,25,40147,Whitening Kit,7,8.11,119,64
695,45,50897,Toothpaste,10,10.18,20,86
696,45,51837,Mouthwash,5,4.1,107,64
697,54,47345,Whitening Kit,12,12.7,76,77
698,58,43813,Toothbrush,10,3.3,49,72
699,53,50231,Mouthwash,15,10.58,111,72
700,44,14613,Whitening Kit,8,3.3,26,79
701,34,53184,Toothpaste,14,7.34,35,92
702,26,46514,Toothbrush,16,5.95,41,87
703,50,42330,Toothpaste,5,11.32,10,82
704,37,69562,Mouthwash,12,9.43,76,75
705,30,36900,Mouthwash,11,6.78,118,65
706,45,40163,Whitening Kit,9,8.83,24,82
707,46,68898,Mouthwash,3,8.2,73,66
708,30,35015,Toothbrush,15,9.25,69,81
709,63,38398,Whitening Kit,3,7.01,31,74
710,52,43235,Toothbrush,6,5.76,54,79
711,23,55088,Toothpaste,5,2.07,58,72
712,35,47493,Toothbrush,14,6.64,98,78
713,22,29488,Toothbrush,9,7.84,60,83
714,64,38613,Mouthwash,17,5.0,109,76
715,42,37711,Toothpaste,8,7.31,11,88
716,19,44073,Mouthwash,4,10.29,73,67
717,27,50110,Toothpaste,13,7.72,86,78
718,47,50018,Toothpaste,13,5.65,40,88
719,62,23687,Toothbrush,9,9.81,55,74
720,22,57767,Mouthwash,6,8.05,47,73
721,50,48030,Toothbrush,6,7.98,92,65
722,18,61614,Toothbrush,8,6.43,61,76
723,35,50330,Toothbrush,5,4.35,80,70
724,49,58215,Toothpaste,8,8.11,74,74
725,64,50598,Mouthwash,9,8.42,34,81
726,28,61154,Mouthwash,13,5.71,62,84
727,38,51267,Toothbrush,5,7.89,79,66
728,43,43825,Toothpaste,8,9.84,82,66
729,42,72269,Mouthwash,7,4.96,45,77
730,39,55668,Whitening Kit,9,8.56,95,69
731,44,51884,Mouthwash,11,7.25,5,82
732,30,29684,Toothbrush,3,9.9,51,68
733,50,29540,Whitening Kit,11,10.19,97,70
734,51,48512,Toothpaste,9,7.65,58,78
735,58,46746,Whitening Kit,5,7.49,93,62
736,52,37630,Whitening Kit,6,6.94,3,82
737,18,46691,Toothbrush,6,4.85,23,78
738,38,64063,Mouthwash,4,8.48,10,86
739,23,53344,Toothpaste,3,7.65,47,68
740,45,31307,Whitening Kit,7,5.61,32,78
741,34,43661,Toothbrush,2,2.58,48,71
742,22,35340,Mouthwash,9,8.88,27,79
743,48,40347,Whitening Kit,6,6.61,36,75
744,22,40036,Toothbrush,4,9.21,88,62
745,55,39268,Toothbrush,12,4.09,54,82
746,20,29938,Toothbrush,4,7.68,20,78
747,40,43468,Toothpaste,7,7.42,3,85
748,54,38272,Mouthwash,9,6.98,69,76
749,54,9846,Whitening Kit,6,11.45,3,83
750,27,69635,Mouthwash,8,7.9,40,76
751,27,58065,Mouthwash,7,3.17,60,75
752,36,40484,Whitening Kit,8,6.5,70,72
753,34,45225,Mouthwash,9,3.47,79,78
754,38,30940,Toothpaste,8,11.04,70,71
755,31,65348,Whitening Kit,8,8.12,23,80
756,26,67767,Whitening Kit,8,7.1,60,76
757,63,46880,Toothbrush,8,3.97,30,81
758,18,57282,Mouthwash,7,7.93,39,74
759,62,47103,Whitening Kit,12,10.12,40,86
760,30,28959,Whitening Kit,10,8.98,48,74
761,21,40058,Toothpaste,4,8.88,85,65
762,18,46583,Toothbrush,10,11.09,45,81
763,57,39545,Whitening Kit,9,11.32,37,85
764,49,42376,Toothpaste,7,7.77,22,78
765,51,43903,Whitening Kit,8,8.97,52,76
766,45,44029,Whitening Kit,12,11.78,2,88
767,48,45627,Whitening Kit,4,4.99,14,74
768,25,32272,Toothpaste,6,8.69,18,82
769,56,36395,Mouthwash,9,4.94,114,67
770,43,29584,Whitening Kit,10,6.57,50,81
771,51,56733,Whitening Kit,17,10.85,15,95
772,20,19732,Mouthwash,9,5.39,37,76
773,29,58843,Whitening Kit,7,10.23,2,81
774,18,61636,Toothbrush,4,5.98,119,59
775,61,41373,Whitening Kit,13,10.25,107,70
776,22,13762,Toothbrush,7,11.16,84,63
777,47,40664,Mouthwash,8,5.23,74,73
778,47,44229,Toothpaste,7,9.09,69,69
779,34,32872,Mouthwash,9,10.27,32,79
780,64,38817,Whitening Kit,8,6.42,66,76
781,40,63362,Toothbrush,12,8.92,108,71
782,32,52979,Toothpaste,9,4.51,113,68
783,54,33905,Whitening Kit,7,12.98,57,69
784,38,25828,Toothpaste,8,5.64,118,67
785,31,41075,Toothpaste,9,6.78,61,82
786,19,42438,Whitening Kit,6,7.17,5,87
787,28,50954,Mouthwash,8,7.7,85,71
788,56,38576,Whitening Kit,4,8.62,18,76
789,55,51137,Whitening Kit,9,8.58,48,82
790,51,68221,Mouthwash,6,4.73,40,75
791,55,54786,Toothbrush,3,4.38,68,66
792,51,44422,Whitening Kit,8,11.75,96,69
793,35,42802,Toothpaste,12,10.39,100,72
794,47,40719,Whitening Kit,4,4.24,56,69
795,32,59167,Whitening Kit,11,8.49,4,87
796,44,37472,Toothpaste,13,9.53,17,88
797,51,45542,Mouthwash,7,12.66,52,80
798,55,45614,Toothbrush,10,6.31,63,78
799,50,38978,Toothbrush,6,10.05,42,79
800,41,28530,Toothpaste,5,9.32,33,74
801,32,48875,Mouthwash,11,5.78,86,75
802,47,44267,Whitening Kit,8,6.64,18,78
803,59,51002,Whitening Kit,8,5.62,27,77
804,34,38596,Whitening Kit,8,8.4,79,67
805,22,59649,Whitening Kit,8,3.64,61,75
806,46,34478,Whitening Kit,5,6.96,25,79
807,21,65544,Toothpaste,10,6.61,61,78
808,27,24028,Whitening Kit,8,2.39,10,80
809,34,50217,Whitening Kit,9,8.27,80,68
810,27,50705,Mouthwash,9,9.19,4,86
811,34,35453,Whitening Kit,4,3.88,31,71
812,37,50092,Toothbrush,10,7.51,32,82
813,41,60354,Toothpaste,7,4.06,24,79
814,22,18398,Toothpaste,8,7.81,59,76
815,51,51032,Toothpaste,4,10.42,18,71
816,23,15080,Toothbrush,12,6.23,96,67
817,19,33412,Whitening Kit,4,6.77,117,57
818,30,64549,Toothpaste,5,12.78,92,66
819,60,38018,Toothbrush,7,5.64,75,76
820,60,30913,Mouthwash,12,5.16,72,77
821,28,42624,Whitening Kit,11,7.49,65,75
822,64,69814,Toothbrush,11,13.54,118,72
823,40,23019,Whitening Kit,7,8.13,2,78
824,33,32384,Mouthwash,9,5.86,21,78
825,48,62969,Toothbrush,4,8.99,113,63
826,28,67292,Whitening Kit,9,9.36,116,65
827,33,43758,Toothbrush,9,9.02,83,71
828,25,30131,Toothpaste,12,9.46,42,82
829,21,70150,Whitening Kit,13,9.84,94,73
830,57,64133,Toothbrush,10,7.18,117,68
831,21,53147,Toothpaste,2,7.18,104,60
832,42,35251,Mouthwash,5,9.6,25,77
833,20,44411,Whitening Kit,10,1.39,53,80
834,49,43075,Whitening Kit,8,1.02,9,81
835,20,48970,Mouthwash,4,6.01,42,73
836,44,62412,Toothpaste,11,6.64,116,69
837,46,55553,Mouthwash,7,9.24,28,82
838,49,32071,Whitening Kit,3,6.3,37,71
839,36,61517,Toothbrush,7,10.43,61,73
840,38,48757,Toothpaste,9,7.86,59,78
841,22,53244,Toothpaste,10,5.55,32,83
842,35,62598,Toothpaste,8,10.66,41,79
843,45,31661,Mouthwash,12,8.19,75,74
844,59,44570,Mouthwash,10,4.25,114,62
845,39,38622,Toothbrush,10,9.41,85,73
846,38,26185,Toothbrush,9,9.41,24,81
847,23,49160,Toothpaste,9,4.31,65,73
848,18,75138,Toothbrush,8,7.77,80,74
849,22,22919,Mouthwash,5,9.01,116,60
850,58,44612,Toothbrush,9,3.34,88,69
851,29,52686,Mouthwash,5,10.14,10,78
852,43,46476,Toothbrush,6,5.78,96,66
853,63,43642,Whitening Kit,8,5.34,92,72
854,51,29409,Mouthwash,6,6.79,50,72
855,31,47793,Whitening Kit,14,9.25,97,74
856,43,35918,Mouthwash,10,9.99,63,74
857,62,18720,Toothbrush,9,11.66,102,74
858,44,59335,Whitening Kit,10,5.27,86,72
859,26,56500,Toothbrush,7,8.42,65,73
860,43,45619,Mouthwash,12,9.2,99,74
861,64,47748,Whitening Kit,9,8.71,58,80
862,39,57891,Toothpaste,5,5.05,109,65
863,64,47692,Toothbrush,6,8.14,76,69
864,47,55848,Mouthwash,9,8.3,46,80
865,60,41430,Whitening Kit,7,5.93,89,71
866,34,60743,Toothbrush,11,8.71,28,84
867,43,48849,Whitening Kit,4,8.02,81,68
868,53,47328,Toothbrush,8,4.12,80,71
869,18,29759,Toothbrush,4,9.08,96,63
870,25,48443,Toothbrush,9,7.79,59,75
871,52,35016,Whitening Kit,9,2.77,109,70
872,32,37340,Whitening Kit,7,6.75,4,81
873,64,35215,Toothbrush,9,7.81,111,64
874,39,32205,Toothpaste,7,5.7,41,77
875,31,70497,Toothpaste,12,8.28,113,69
876,43,60976,Toothpaste,11,6.78,60,77
877,45,68044,Mouthwash,7,10.06,62,71
878,40,30325,Toothpaste,9,8.18,11,83
879,31,45855,Whitening Kit,11,12.26,20,84
880,41,29477,Toothpaste,9,3.9,90,69
881,19,36651,Whitening Kit,8,8.3,7,83
882,62,33982,Mouthwash,4,7.54,95,70
883,43,59875,Whitening Kit,10,8.55,62,80
884,31,40245,Whitening Kit,10,10.77,7,85
885,24,57820,Whitening Kit,9,3.92,119,68
886,20,52249,Toothpaste,11,9.02,64,77
887,64,72643,Toothbrush,8,8.34,58,77
888,40,27246,Whitening Kit,9,5.23,4,85
889,63,60110,Toothpaste,10,10.47,72,84
890,60,58757,Toothpaste,4,7.65,115,59
891,64,33319,Toothpaste,11,5.64,14,87
892,62,57085,Toothbrush,12,8.57,86,77
893,35,49033,Toothbrush,8,9.89,23,78
894,55,42270,Toothbrush,7,8.29,89,63
895,52,35112,Toothbrush,5,6.43,36,81
896,32,36370,Mouthwash,10,5.51,117,68
897,42,69597,Toothbrush,8,5.47,113,69
898,54,45008,Toothbrush,6,9.49,90,72
899,45,54385,Toothbrush,4,9.86,24,76
900,27,35509,Whitening Kit,10,6.87,82,76
901,56,35641,Whitening Kit,6,13.34,21,82
902,34,57983,Toothbrush,7,6.9,63,75
903,56,28805,Mouthwash,7,7.31,47,76
904,39,40017,Whitening Kit,11,6.51,69,73
905,43,45408,Toothpaste,11,7.21,15,85
906,61,46336,Whitening Kit,5,7.4,31,75
907,42,42850,Toothpaste,6,8.95,90,69
908,34,49749,Whitening Kit,6,7.01,4,79
909,30,53314,Toothbrush,7,9.02,4,80
910,37,53815,Whitening Kit,8,3.51,44,75
911,42,33170,Toothbrush,7,5.94,114,66
912,21,41590,Toothbrush,9,6.7,61,73
913,27,59337,Whitening Kit,9,6.86,63,71
914,20,55735,Toothpaste,9,2.92,83,69
915,58,28525,Toothpaste,11,9.74,26,85
916,62,49217,Whitening Kit,14,3.83,50,86
917,35,21261,Toothbrush,7,5.92,33,77
918,64,45563,Toothpaste,5,7.43,4,82
919,53,67773,Mouthwash,9,12.61,57,85
920,64,33625,Toothbrush,11,7.37,111,71
921,39,34988,Whitening Kit,7,8.62,62,72
922,51,54168,Toothbrush,5,3.79,102,62
923,64,26486,Mouthwash,14,5.41,88,72
924,25,37406,Mouthwash,14,5.76,95,71
925,57,52157,Toothpaste,9,6.17,34,79
926,61,37388,Mouthwash,12,10.04,34,86
927,36,42168,Toothbrush,10,6.13,2,87
928,59,53930,Toothpaste,12,9.02,43,83
929,58,50058,Mouthwash,8,5.57,72,79
930,54,48201,Toothpaste,10,6.8,49,71
931,23,40930,Toothpaste,8,1.5,21,85
932,43,49440,Whitening Kit,11,7.32,12,92
933,51,43515,Toothpaste,9,7.47,36,85
934,62,50493,Toothpaste,8,7.01,1,86
935,23,39036,Mouthwash,14,12.41,42,82
936,54,42809,Toothbrush,10,7.34,103,71
937,50,33120,Toothbrush,7,0.69,16,79
938,39,44579,Mouthwash,9,4.45,49,76
939,38,35267,Toothbrush,8,7.39,6,85
940,23,31631,Toothpaste,10,7.3,97,73
941,23,48103,Whitening Kit,10,5.47,107,66
942,21,47552,Toothpaste,10,4.95,13,85
943,47,54394,Toothpaste,6,10.96,45,75
944,28,39826,Whitening Kit,12,9.97,9,85
945,47,49896,Mouthwash,6,10.31,99,64
946,48,51609,Toothpaste,4,5.93,28,78
947,41,50337,Toothpaste,14,9.25,64,78
948,26,35092,Mouthwash,13,1.08,34,81
949,20,46792,Toothpaste,9,6.46,32,79
950,48,49369,Toothpaste,10,6.12,119,67
951,57,45086,Toothbrush,4,6.87,65,63
952,54,19962,Mouthwash,8,7.79,103,62
953,53,46925,Toothpaste,4,7.07,89,63
954,41,71550,Toothpaste,6,4.68,52,77
955,48,40679,Whitening Kit,11,5.64,74,77
956,23,36263,Whitening Kit,5,8.8,66,63
957,19,49480,Whitening Kit,11,8.39,4,90
958,37,48748,Toothpaste,7,11.48,25,76
959,45,59312,Toothpaste,12,8.28,80,79
960,28,29905,Whitening Kit,5,11.22,63,72
961,21,53776,Toothbrush,3,3.88,40,73
962,32,52085,Toothbrush,8,8.98,108,64
963,23,43294,Toothbrush,9,9.39,69,73
964,47,49064,Toothbrush,6,8.71,56,65
965,55,57353,Mouthwash,5,4.5,23,83
966,19,55467,Whitening Kit,5,8.29,84,72
967,32,31283,Toothpaste,9,6.6,3,88
968,28,54841,Whitening Kit,7,8.95,65,71
969,25,44223,Toothbrush,6,7.28,110,62
970,43,45874,Toothpaste,9,6.08,51,77
971,62,45878,Mouthwash,10,13.2,25,86
972,61,43197,Whitening Kit,6,5.64,80,69
973,22,59300,Toothpaste,8,8.2,41,81
974,23,43995,Toothpaste,6,8.88,5,82
975,43,31565,Toothbrush,3,6.77,100,58
976,21,40277,Toothbrush,11,10.35,64,84
977,36,47144,Whitening Kit,5,9.66,6,77
978,37,59750,Mouthwash,7,3.28,76,76
979,50,52237,Toothpaste,13,9.05,46,86
980,37,34793,Toothbrush,7,11.93,23,72
981,29,74822,Whitening Kit,5,5.59,110,63
982,64,48177,Toothbrush,5,4.06,38,72
983,18,60304,Whitening Kit,3,6.74,5,74
984,43,43179,Toothbrush,5,7.42,61,68
985,31,51400,Mouthwash,9,7.58,2,91
986,55,55073,Toothpaste,7,10.12,3,84
987,54,59618,Toothbrush,10,5.76,105,72
988,28,57688,Toothpaste,6,8.83,7,80
989,53,55466,Whitening Kit,10,9.43,90,73
990,30,41218,Mouthwash,11,7.76,76,71
991,60,38139,Toothpaste,8,5.94,50,74
992,20,48991,Toothbrush,11,4.61,60,80
993,50,56197,Toothpaste,7,3.66,109,64
994,23,42327,Toothpaste,10,3.83,65,75
995,27,57782,Whitening Kit,7,3.48,65,73
996,22,62431,Mouthwash,8,11.31,97,70
997,40,34004,Mouthwash,9,7.05,62,76
998,27,34956,Toothpaste,5,12.61,54,73
999,61,43315,Toothpaste,7,8.42,117,69
1000,19,48691,Whitening Kit,13,3.66,103,70
1001,30,38705,Toothpaste,4,7.0,53,73
1002,57,61226,Whitening Kit,9,9.06,9,86
1003,19,50088,Mouthwash,9,8.28,1,84
1004,37,45473,Mouthwash,7,6.41,15,80
1005,18,27769,Whitening Kit,9,9.72,89,71
1006,54,29210,Toothpaste,8,4.87,108,65
1007,26,48372,Mouthwash,6,7.93,36,78
1008,34,19408,Toothbrush,7,9.47,10,85
1009,26,57151,Whitening Kit,8,6.56,119,65
1010,28,43102,Mouthwash,12,8.73,50,82
1011,32,83917,Mouthwash,2,7.17,31,75
1012,41,72694,Mouthwash,8,7.99,115,69
1013,55,42822,Toothbrush,6,8.53,84,68
1014,52,43723,Toothbrush,5,6.75,69,76
1015,47,56946,Toothbrush,6,10.96,92,66
1016,48,65438,Toothpaste,8,8.14,98,69
1017,22,25343,Whitening Kit,12,8.88,103,72
1018,61,23563,Toothpaste,7,10.33,102,65
1019,31,37535,Toothbrush,7,8.97,16,79
1020,28,51992,Whitening Kit,5,5.12,79,69
1021,26,50962,Toothpaste,7,9.3,105,66
1022,51,57837,Toothpaste,6,8.13,103,64
1023,29,30603,Toothpaste,12,5.74,42,85
1024,52,17206,Toothbrush,11,10.35,26,87
1025,52,55296,Mouthwash,3,4.93,30,73
1026,18,35061,Whitening Kit,12,6.12,2,91
1027,57,20778,Toothbrush,2,6.45,67,69
1028,39,46740,Whitening Kit,10,4.31,83,77
1029,46,54518,Toothbrush,8,7.45,56,75
1030,25,43535,Toothpaste,5,5.84,24,76
1031,28,39505,Toothpaste,10,8.07,67,73
1032,58,43087,Mouthwash,7,11.82,40,81
1033,54,40553,Mouthwash,4,7.4,63,68
1034,31,28823,Whitening Kit,13,8.7,69,82
1035,47,36423,Mouthwash,12,7.45,59,74
1036,52,51255,Mouthwash,8,6.71,96,69
1037,38,48860,Whitening Kit,12,9.33,61,83
1038,54,47016,Toothbrush,4,5.15,52,70
1039,22,33058,Mouthwash,7,9.99,95,67
1040,36,42821,Toothbrush,6,5.57,76,67
1041,31,18875,Toothpaste,12,10.87,107,70
1042,43,47141,Mouthwash,8,6.58,36,74
1043,21,62146,Toothpaste,8,5.44,100,68
1044,42,27310,Toothpaste,9,7.75,31,78
1045,62,37968,Toothbrush,9,3.57,97,71
1046,59,48949,Whitening Kit,3,4.82,7,77
1047,42,60034,Mouthwash,5,8.69,90,67
1048,35,39621,Toothbrush,6,10.44,90,63
1049,57,36692,Whitening Kit,8,6.03,20,79
1050,25,21372,Toothpaste,15,10.69,98,74
1051,56,46241,Mouthwash,4,6.47,33,73
1052,57,69504,Toothpaste,12,7.96,83,73
1053,31,48328,Toothpaste,6,7.98,17,77
1054,49,44732,Mouthwash,10,11.33,107,68
1055,55,48864,Whitening Kit,11,9.71,101,69
1056,50,44866,Whitening Kit,3,6.99,6,73
1057,40,35243,Mouthwash,10,13.59,86,73
1058,32,54879,Mouthwash,10,7.36,102,68
1059,50,47709,Toothbrush,6,7.54,119,62
1060,42,45211,Toothbrush,2,8.33,81,59
1061,34,33295,Toothpaste,7,6.45,20,81
1062,50,60642,Mouthwash,4,10.96,106,60
1063,64,52976,Whitening Kit,14,7.26,42,78
1064,19,38364,Toothpaste,15,9.12,63,79
1065,31,57021,Toothpaste,7,0.64,41,77
1066,57,39029,Toothpaste,11,7.83,90,70
1067,57,35615,Toothpaste,7,6.66,92,66
1068,56,35883,Whitening Kit,11,7.68,114,73
1069,23,23747,Toothpaste,9,4.61,109,70
1070,23,50658,Mouthwash,11,7.04,72,77
1071,20,23026,Toothbrush,8,7.96,107,65
1072,24,30258,Whitening Kit,8,6.61,7,86
1073,25,20092,Mouthwash,12,8.99,71,77
1074,59,43967,Mouthwash,3,7.66,29,75
1075,32,43196,Mouthwash,11,9.09,67,79
1076,64,41079,Toothbrush,13,9.94,16,90
1077,46,32489,Toothbrush,4,10.14,77,66
1078,50,30933,Toothbrush,7,6.54,50,73
1079,47,50572,Mouthwash,12,6.51,82,76
1080,56,38393,Toothbrush,8,11.51,44,73
1081,44,48796,Toothpaste,7,5.21,77,72
1082,53,34377,Toothbrush,14,6.45,31,86
1083,46,47172,Whitening Kit,8,7.1,67,74
1084,55,60639,Mouthwash,6,5.36,94,68
1085,50,52033,Mouthwash,8,7.78,3,87
1086,54,40051,Toothpaste,9,10.54,90,70
1087,44,48086,Toothbrush,6,2.72,66,75
1088,50,42112,Toothbrush,5,6.21,103,62
1089,21,45094,Whitening Kit,10,7.8,98,69
1090,39,41092,Toothpaste,10,11.41,102,67
1091,19,43027,Whitening Kit,6,3.77,77,64
1092,27,47545,Whitening Kit,13,9.67,75,77
1093,22,33079,Mouthwash,5,7.09,101,66
1094,27,32809,Mouthwash,7,7.91,7,84
1095,50,28337,Toothbrush,6,10.57,107,63
1096,55,25796,Toothbrush,19,7.17,27,94
1097,30,30392,Whitening Kit,5,7.42,7,83
1098,48,46913,Toothbrush,11,7.84,8,89
1099,64,34286,Whitening Kit,11,8.0,100,70
1100,53,51163,Toothbrush,8,4.78,42,76
1101,62,45416,Toothbrush,13,7.9,93,76
1102,41,21377,Mouthwash,4,8.59,85,64
1103,32,52859,Mouthwash,9,3.47,26,86
1104,46,54729,Mouthwash,12,9.66,61,82
1105,25,33073,Mouthwash,11,9.79,20,85
1106,22,50042,Toothpaste,6,8.13,93,70
1107,46,34722,Mouthwash,3,4.14,79,64
1108,64,46172,Toothpaste,6,5.88,87,71
1109,21,29826,Mouthwash,5,1.69,79,64
1110,29,23482,Toothbrush,8,6.61,51,72
1111,62,40406,Whitening Kit,7,5.22,74,66
1112,19,43515,Toothbrush,4,7.33,2,83
1113,44,40227,Toothbrush,5,10.0,112,59
1114,48,30791,Toothpaste,11,6.24,116,70
1115,53,40201,Mouthwash,16,8.53,30,95
1116,53,48231,Whitening Kit,11,7.28,101,73
1117,43,44461,Whitening Kit,7,5.24,91,65
1118,60,47190,Mouthwash,17,11.02,17,92
1119,44,36958,Toothpaste,9,9.57,67,76
1120,22,59060,Toothpaste,10,4.73,72,75
1121,37,30885,Toothpaste,10,8.62,43,82
1122,28,50850,Whitening Kit,7,6.98,101,66
1123,27,59182,Toothpaste,14,8.78,49,79
1124,57,50770,Toothpaste,10,4.15,4,88
1125,55,42569,Whitening Kit,7,6.63,88,63
1126,23,38660,Whitening Kit,10,8.38,29,85
1127,25,57433,Toothbrush,8,4.78,72,71
1128,40,27924,Whitening Kit,17,8.15,34,87
1129,64,33358,Mouthwash,8,6.66,112,69
1130,43,40229,Whitening Kit,6,7.61,9,80
1131,63,59851,Whitening Kit,10,10.05,58,81
1132,60,49557,Toothpaste,4,14.27,81,60
1133,29,33383,Toothbrush,9,7.69,74,69
1134,43,41276,Toothpaste,9,7.03,24,80
1135,30,37628,Toothbrush,11,12.33,56,79
1136,57,36482,Toothpaste,10,10.33,109,69
1137,35,56746,Mouthwash,11,11.94,86,75
1138,42,28539,Toothpaste,10,8.1,81,69
1139,50,64305,Toothpaste,5,9.54,95,64
1140,64,54938,Mouthwash,9,7.62,108,63
1141,57,58090,Mouthwash,5,7.64,61,67
1142,60,39444,Whitening Kit,4,7.78,73,67
