customer_id,age,income,preferred_product,transactions_last_year,avg_spend,recency_days,loyalty_score,R,F,M,cluster
394,40,51958,Mouthwash,9,6.39,8,81,8,9,57.51,2
395,32,36517,Mouthwash,6,9.7,74,63,74,6,58.199999999999996,0
396,45,55266,Toothpaste,6,2.96,18,78,18,6,17.759999999999998,2
397,51,64793,Toothbrush,7,8.62,105,64,105,7,60.339999999999996,3
398,19,57847,Mouthwash,7,6.89,11,81,11,7,48.23,2
399,49,36244,Mouthwash,6,7.9,62,71,62,6,47.400000000000006,0
400,40,49337,Toothbrush,13,7.43,30,90,30,13,96.59,1
401,39,29482,Toothbrush,6,7.46,5,88,5,6,44.76,2
402,42,51868,Mouthwash,7,7.44,88,71,88,7,52.080000000000005,3
403,39,50407,Whitening Kit,6,10.26,109,61,109,6,61.56,0
404,39,22562,Mouthwash,10,7.59,77,74,77,10,75.9,3
405,59,31058,Whitening Kit,2,10.04,56,71,56,2,20.08,0
406,23,41602,Whitening Kit,5,6.4,36,71,36,5,32.0,2
407,32,41389,Whitening Kit,8,10.29,113,67,113,8,82.32,3
408,60,30486,Toothbrush,5,6.91,27,83,27,5,34.55,2
409,54,49667,Mouthwash,5,6.94,32,79,32,5,34.7,2
410,50,48017,Mouthwash,8,3.06,14,84,14,8,24.48,2
411,25,42668,Toothpaste,8,5.24,41,80,41,8,41.92,2
412,61,35930,Toothbrush,6,5.75,118,62,118,6,34.5,0
413,61,57584,Toothpaste,3,2.98,66,66,66,3,8.94,0
414,22,64864,Toothpaste,7,5.34,4,82,4,7,37.379999999999995,2
415,56,39197,Whitening Kit,8,9.22,11,84,11,8,73.76,2
416,21,37653,Toothbrush,7,9.49,106,62,106,7,66.43,3
417,23,50894,Toothpaste,10,3.29,101,66,101,10,32.9,3
418,62,40703,Mouthwash,13,11.66,48,81,48,13,151.58,1
419,49,43327,Toothpaste,9,9.6,102,65,102,9,86.39999999999999,3
420,47,53875,Toothbrush,5,12.7,37,79,37,5,63.5,2
421,64,22087,Mouthwash,5,10.27,13,85,13,5,51.349999999999994,2
422,52,60819,Mouthwash,6,12.23,73,73,73,6,73.38,3
423,57,45872,Mouthwash,14,8.55,42,84,42,14,119.70000000000002,1
424,33,40062,Whitening Kit,10,5.56,27,80,27,10,55.599999999999994,2
425,30,43929,Mouthwash,9,8.15,66,78,66,9,73.35000000000001,3
426,59,44549,Whitening Kit,9,1.9,47,77,47,9,17.099999999999998,2
427,47,24225,Whitening Kit,3,7.1,91,60,91,3,21.299999999999997,0
428,36,62939,Toothpaste,4,7.39,76,68,76,4,29.56,0
429,34,45495,Toothpaste,8,9.91,12,85,12,8,79.28,2
430,36,50316,Mouthwash,11,8.02,67,74,67,11,88.22,1
431,45,56418,Toothbrush,10,6.4,26,85,26,10,64.0,2
432,43,32746,Mouthwash,6,4.01,79,71,79,6,24.06,0
433,54,50681,Toothpaste,10,5.62,27,84,27,10,56.2,2
434,43,41788,Mouthwash,13,6.94,115,71,115,13,90.22,3
435,40,55161,Toothpaste,7,5.74,109,65,109,7,40.18,0
436,26,19473,Mouthwash,13,0.94,35,93,35,13,12.219999999999999,2
437,29,43810,Toothbrush,5,7.47,13,79,13,5,37.35,2
438,18,37766,Mouthwash,10,6.33,118,62,118,10,63.3,3
439,18,50187,Toothbrush,11,6.29,56,79,56,11,69.19,3
440,64,50640,Toothbrush,12,7.91,69,81,69,12,94.92,1
441,51,36508,Mouthwash,11,6.36,43,79,43,11,69.96000000000001,1
442,49,36453,Toothbrush,9,10.19,118,66,118,9,91.71,3
443,42,43672,Toothbrush,6,5.66,81,70,81,6,33.96,0
444,57,34240,Toothpaste,5,5.44,83,64,83,5,27.200000000000003,0
445,62,55103,Toothpaste,10,5.6,84,74,84,10,56.0,3
446,18,40569,Toothbrush,7,7.94,59,73,59,7,55.580000000000005,2
447,33,10116,Whitening Kit,5,7.9,87,63,87,5,39.5,0
448,56,40502,Mouthwash,9,6.1,12,84,12,9,54.9,2
449,22,32537,Toothbrush,10,7.47,96,71,96,10,74.7,3
450,39,25424,Mouthwash,9,8.45,29,80,29,9,76.05,2
451,46,30150,Toothpaste,5,9.0,5,88,5,5,45.0,2
452,20,46312,Mouthwash,10,7.21,49,76,49,10,72.1,3
453,29,60943,Toothbrush,6,5.53,64,73,64,6,33.18,0
454,43,48758,Toothbrush,12,5.53,115,69,115,12,66.36,3
455,33,37721,Toothbrush,4,8.16,43,72,43,4,32.64,0
456,54,50470,Toothbrush,9,9.31,66,73,66,9,83.79,3
457,39,39490,Whitening Kit,7,7.88,6,82,6,7,55.16,2
458,46,36664,Whitening Kit,3,6.53,85,66,85,3,19.59,0
459,31,31147,Whitening Kit,10,6.08,99,71,99,10,60.8,3
460,45,23978,Toothbrush,5,9.52,15,81,15,5,47.599999999999994,2
461,22,40320,Whitening Kit,6,4.43,18,81,18,6,26.58,2
462,64,46896,Mouthwash,9,6.31,49,82,49,9,56.79,2
463,47,43840,Toothbrush,4,11.1,47,80,47,4,44.4,0
464,63,40008,Toothpaste,8,10.42,2,83,2,8,83.36,2
465,22,33651,Toothbrush,12,8.0,5,85,5,12,96.0,1
466,29,52298,Mouthwash,12,6.28,37,87,37,12,75.36,1
467,33,29194,Whitening Kit,12,6.87,105,69,105,12,82.44,3
468,43,54312,Toothbrush,9,7.72,6,89,6,9,69.48,2
469,43,32973,Whitening Kit,4,12.77,115,60,115,4,51.08,0
470,38,35970,Toothbrush,9,10.06,42,77,42,9,90.54,1
471,56,27398,Mouthwash,5,9.73,51,67,51,5,48.650000000000006,0
472,53,38983,Toothbrush,6,7.11,83,67,83,6,42.660000000000004,0
473,50,56703,Whitening Kit,7,6.26,16,85,16,7,43.82,2
474,47,51187,Whitening Kit,6,7.01,76,69,76,6,42.06,0
475,54,56741,Mouthwash,5,9.99,88,65,88,5,49.95,0
476,40,51265,Toothbrush,9,11.57,73,66,73,9,104.13,1
477,27,31755,Toothpaste,10,5.37,67,69,67,10,53.7,3
478,22,41030,Toothbrush,11,1.76,81,72,81,11,19.36,3
479,53,35637,Mouthwash,8,6.87,30,81,30,8,54.96,2
480,51,60966,Toothpaste,8,10.15,27,80,27,8,81.2,2
481,48,30638,Mouthwash,10,6.07,88,75,88,10,60.7,3
482,27,55724,Toothbrush,13,8.63,42,86,42,13,112.19000000000001,1
483,36,55715,Toothpaste,11,4.69,64,74,64,11,51.59,3
484,49,66955,Mouthwash,7,6.76,50,72,50,7,47.32,2
485,18,40083,Whitening Kit,9,5.53,39,78,39,9,49.77,2
486,22,53547,Toothpaste,8,7.12,7,85,7,8,56.96,2
487,62,72379,Toothpaste,6,8.01,73,75,73,6,48.06,0
488,21,37588,Mouthwash,11,9.23,16,86,16,11,101.53,1
489,33,26579,Whitening Kit,7,6.45,56,77,56,7,45.15,2
490,41,22439,Toothpaste,9,4.66,11,87,11,9,41.94,2
491,33,53552,Mouthwash,6,3.7,9,79,9,6,22.200000000000003,2
492,19,22402,Toothpaste,5,10.21,1,74,1,5,51.050000000000004,2
493,45,40532,Toothpaste,11,5.46,44,81,44,11,60.06,2
494,49,50247,Toothpaste,6,8.79,35,76,35,6,52.739999999999995,2
495,44,47222,Whitening Kit,10,3.52,84,76,84,10,35.2,3
496,37,50105,Toothbrush,8,11.42,51,78,51,8,91.36,3
497,41,47667,Toothbrush,13,14.46,8,90,8,13,187.98000000000002,1
498,29,60346,Whitening Kit,9,8.32,71,81,71,9,74.88,3
499,52,33572,Whitening Kit,5,6.78,37,78,37,5,33.9,2
500,50,36876,Mouthwash,14,11.1,101,72,101,14,155.4,1
501,50,35728,Toothpaste,11,6.26,84,69,84,11,68.86,3
502,60,54962,Whitening Kit,7,7.63,5,82,5,7,53.41,2
503,54,55804,Mouthwash,14,0.58,76,81,76,14,8.12,3
504,29,50414,Toothbrush,11,7.31,21,89,21,11,80.41,1
505,20,59201,Toothbrush,3,10.39,84,65,84,3,31.17,0
506,18,30863,Toothbrush,16,6.35,5,94,5,16,101.6,1
507,50,65006,Toothbrush,6,6.39,23,81,23,6,38.339999999999996,2
508,57,63278,Mouthwash,4,6.41,57,68,57,4,25.64,0
509,27,53827,Toothpaste,7,12.41,71,75,71,7,86.87,3
510,60,66381,Mouthwash,13,8.07,65,82,65,13,104.91,1
511,61,25120,Toothpaste,7,7.6,25,81,25,7,53.199999999999996,2
512,46,38706,Toothbrush,9,6.49,19,76,19,9,58.410000000000004,2
513,30,36176,Whitening Kit,8,10.07,2,82,2,8,80.56,2
514,29,53657,Whitening Kit,11,5.49,12,85,12,11,60.39,2
515,48,32398,Whitening Kit,5,10.64,42,72,42,5,53.2,2
516,63,54089,Toothpaste,7,7.21,25,79,25,7,50.47,2
517,19,61446,Toothbrush,6,10.43,96,65,96,6,62.58,0
518,52,53342,Mouthwash,9,6.58,48,78,48,9,59.22,2
519,40,48405,Whitening Kit,8,9.55,107,62,107,8,76.4,3
520,34,33145,Toothpaste,5,8.85,82,66,82,5,44.25,0
521,43,34837,Whitening Kit,7,7.35,31,80,31,7,51.449999999999996,2
522,25,59995,Mouthwash,6,10.92,58,69,58,6,65.52,2
523,46,54352,Toothbrush,11,10.74,61,78,61,11,118.14,1
524,43,44531,Mouthwash,12,5.89,44,82,44,12,70.67999999999999,1
525,27,39985,Toothbrush,10,5.71,9,86,9,10,57.1,2
526,43,20690,Toothbrush,7,6.9,21,75,21,7,48.300000000000004,2
527,51,32149,Toothbrush,12,6.76,54,81,54,12,81.12,1
528,58,67937,Whitening Kit,10,10.1,103,68,103,10,101.0,3
529,24,29634,Mouthwash,7,8.4,71,79,71,7,58.800000000000004,3
530,21,47273,Whitening Kit,11,5.25,13,87,13,11,57.75,2
531,62,57089,Mouthwash,10,5.37,84,72,84,10,53.7,3
532,28,29940,Toothpaste,4,7.78,13,74,13,4,31.12,2
533,46,47216,Toothpaste,6,9.67,52,71,52,6,58.019999999999996,2
534,53,56254,Mouthwash,12,11.41,28,85,28,12,136.92000000000002,1
535,42,45149,Mouthwash,8,7.93,101,67,101,8,63.44,3
536,38,79420,Mouthwash,14,7.19,89,83,89,14,100.66000000000001,1
537,53,24976,Mouthwash,6,6.94,46,76,46,6,41.64,2
538,27,57704,Toothbrush,13,5.68,48,82,48,13,73.84,1
539,54,42926,Whitening Kit,7,7.31,109,70,109,7,51.169999999999995,3
540,26,54263,Toothbrush,15,6.28,90,76,90,15,94.2,1
541,41,50295,Whitening Kit,12,6.48,108,67,108,12,77.76,3
542,52,36202,Whitening Kit,15,8.99,97,72,97,15,134.85,1
543,52,47747,Whitening Kit,2,3.9,104,61,104,2,7.8,0
544,53,22705,Toothbrush,10,2.71,40,76,40,10,27.1,2
545,35,52238,Mouthwash,3,5.12,119,58,119,3,15.36,0
546,56,48577,Toothbrush,6,9.48,54,76,54,6,56.88,2
547,49,52663,Toothbrush,7,8.38,27,80,27,7,58.660000000000004,2
548,41,57697,Whitening Kit,9,9.85,79,72,79,9,88.64999999999999,3
549,40,49411,Toothpaste,5,3.37,3,88,3,5,16.85,2
550,49,46777,Toothpaste,10,8.78,93,68,93,10,87.8,3
551,54,34427,Toothbrush,10,3.91,95,76,95,10,39.1,3
552,29,36453,Whitening Kit,7,4.8,59,74,59,7,33.6,0
553,30,59240,Toothbrush,10,4.26,104,66,104,10,42.599999999999994,3
554,40,62236,Toothbrush,10,4.68,119,66,119,10,46.8,3
555,42,42142,Mouthwash,7,14.11,18,79,18,7,98.77,2
556,52,45552,Whitening Kit,11,8.83,24,81,24,11,97.13,1
557,58,34144,Toothpaste,10,2.88,61,74,61,10,28.799999999999997,3
558,47,59073,Toothpaste,4,3.57,103,61,103,4,14.28,0
559,34,52985,Toothpaste,12,7.7,118,60,118,12,92.4,3
560,37,68294,Toothbrush,7,7.92,57,78,57,7,55.44,2
561,42,34460,Whitening Kit,6,5.91,44,74,44,6,35.46,2
562,39,40463,Mouthwash,5,11.72,47,71,47,5,58.6,2
563,30,47777,Toothpaste,10,5.27,72,80,72,10,52.699999999999996,3
564,36,52757,Whitening Kit,9,9.82,93,71,93,9,88.38,3
565,53,42411,Toothpaste,8,9.53,112,68,112,8,76.24,3
566,29,34524,Mouthwash,11,13.51,37,82,37,11,148.60999999999999,1
567,58,55576,Whitening Kit,13,13.61,37,86,37,13,176.93,1
568,36,53653,Toothbrush,9,9.24,73,67,73,9,83.16,3
569,29,34004,Toothbrush,5,7.59,45,70,45,5,37.95,2
570,26,61265,Toothpaste,10,8.39,30,81,30,10,83.9,1
571,24,59042,Toothpaste,7,9.04,15,81,15,7,63.279999999999994,2
572,45,46611,Whitening Kit,9,2.85,104,74,104,9,25.650000000000002,3
573,31,45955,Mouthwash,5,3.75,76,73,76,5,18.75,0
574,48,51648,Toothpaste,8,9.94,116,63,116,8,79.52,3
575,36,34659,Whitening Kit,5,10.92,105,62,105,5,54.6,0
576,64,45360,Mouthwash,7,11.22,27,84,27,7,78.54,2
577,33,19171,Toothpaste,6,6.97,47,72,47,6,41.82,2
578,22,55517,Toothpaste,11,8.32,47,82,47,11,91.52000000000001,1
579,52,26262,Whitening Kit,8,6.35,31,83,31,8,50.8,2
580,29,63041,Toothpaste,9,12.1,77,72,77,9,108.89999999999999,1
581,42,41038,Toothbrush,11,6.53,15,84,15,11,71.83,1
582,38,42459,Mouthwash,13,5.54,54,83,54,13,72.02,1
583,53,37467,Mouthwash,14,7.1,69,78,69,14,99.39999999999999,1
584,40,41543,Toothbrush,11,6.52,42,83,42,11,71.72,1
585,33,62022,Whitening Kit,12,7.32,119,70,119,12,87.84,3
586,56,15146,Toothbrush,5,9.76,62,78,62,5,48.8,0
587,62,60323,Toothbrush,9,7.82,25,81,25,9,70.38,2
588,59,49056,Mouthwash,8,6.02,12,88,12,8,48.16,2
589,56,30515,Whitening Kit,4,5.87,113,63,113,4,23.48,0
590,31,32096,Toothpaste,7,6.16,9,84,9,7,43.120000000000005,2
591,48,65116,Toothbrush,5,2.64,90,62,90,5,13.200000000000001,0
592,22,33653,Toothbrush,15,9.76,37,89,37,15,146.4,1
593,52,31159,Whitening Kit,8,9.04,9,80,9,8,72.32,2
594,40,58647,Toothbrush,8,11.39,69,77,69,8,91.12,3
595,46,49062,Whitening Kit,10,8.45,55,76,55,10,84.5,1
596,60,33744,Toothpaste,7,3.73,46,73,46,7,26.11,2
597,28,47599,Whitening Kit,9,7.88,71,74,71,9,70.92,3
598,35,32690,Toothpaste,10,7.96,41,77,41,10,79.6,1
599,64,58209,Whitening Kit,11,9.35,95,73,95,11,102.85,1
600,29,57736,Toothbrush,3,11.99,108,59,108,3,35.97,0
601,26,51384,Toothpaste,10,4.41,101,78,101,10,44.1,3
602,27,49339,Toothbrush,9,8.92,7,87,7,9,80.28,2
603,61,66134,Toothpaste,8,7.08,5,88,5,8,56.64,2
604,34,44996,Whitening Kit,4,13.92,52,68,52,4,55.68,0
605,55,30817,Whitening Kit,8,9.7,81,68,81,8,77.6,3
606,24,50393,Whitening Kit,8,6.84,75,68,75,8,54.72,3
607,63,70032,Mouthwash,4,10.9,37,81,37,4,43.6,2
608,30,32822,Mouthwash,8,6.89,60,74,60,8,55.12,3
609,57,40662,Toothpaste,5,9.2,36,74,36,5,46.0,2
610,59,49997,Mouthwash,5,6.53,91,71,91,5,32.65,0
611,26,44353,Whitening Kit,8,7.69,1,89,1,8,61.52,2
612,44,33212,Mouthwash,10,10.68,1,81,1,10,106.8,1
613,19,58462,Mouthwash,5,6.58,78,65,78,5,32.9,0
614,22,72840,Toothbrush,9,-0.09,117,66,117,9,-0.8099999999999999,0
615,46,47353,Toothpaste,6,5.61,60,69,60,6,33.660000000000004,0
616,54,34151,Toothpaste,8,11.21,92,72,92,8,89.68,3
617,55,26412,Toothpaste,12,11.46,41,82,41,12,137.52,1
618,36,48095,Mouthwash,10,5.71,65,74,65,10,57.1,3
619,25,58246,Whitening Kit,4,3.52,8,83,8,4,14.08,2
620,62,50702,Toothbrush,10,6.33,109,71,109,10,63.3,3
621,18,44971,Toothpaste,12,9.92,41,83,41,12,119.03999999999999,1
622,39,37928,Mouthwash,6,6.95,47,71,47,6,41.7,2
623,34,31894,Whitening Kit,8,2.53,107,61,107,8,20.24,0
624,24,55017,Toothbrush,4,8.92,90,59,90,4,35.68,0
625,42,55965,Toothbrush,10,10.08,36,79,36,10,100.8,1
626,62,26451,Toothpaste,8,11.46,93,68,93,8,91.68,3
627,21,64078,Toothpaste,12,2.35,104,63,104,12,28.200000000000003,3
628,53,51888,Whitening Kit,9,10.36,109,66,109,9,93.24,3
629,23,61795,Mouthwash,4,7.97,113,58,113,4,31.88,0
630,48,28894,Whitening Kit,7,5.85,4,80,4,7,40.949999999999996,2
631,36,28610,Toothpaste,6,3.38,42,78,42,6,20.28,2
632,61,43212,Whitening Kit,10,2.86,2,84,2,10,28.599999999999998,2
633,56,51033,Mouthwash,10,5.58,94,73,94,10,55.8,3
634,44,66556,Toothbrush,13,5.46,47,80,47,13,70.98,1
635,27,53472,Toothbrush,11,7.23,20,82,20,11,79.53,1
636,43,42087,Toothbrush,16,11.2,30,87,30,16,179.2,1
637,36,32683,Toothbrush,6,7.32,82,67,82,6,43.92,0
638,56,59760,Toothpaste,9,3.64,30,76,30,9,32.76,2
639,20,33423,Toothpaste,16,4.95,110,79,110,16,79.2,1
640,62,64541,Mouthwash,9,8.34,99,70,99,9,75.06,3
641,30,41587,Mouthwash,7,5.62,1,86,1,7,39.34,2
642,45,64086,Mouthwash,3,7.21,58,69,58,3,21.63,0
643,37,53147,Mouthwash,3,10.38,67,67,67,3,31.14,0
644,45,43356,Whitening Kit,6,9.12,23,79,23,6,54.72,2
645,25,38767,Mouthwash,4,6.13,45,65,45,4,24.52,0
646,58,40909,Toothbrush,15,5.05,104,76,104,15,75.75,3
647,56,50139,Toothbrush,11,12.42,22,85,22,11,136.62,1
648,18,45925,Toothbrush,9,5.75,49,72,49,9,51.75,2
649,20,37874,Whitening Kit,5,13.48,119,57,119,5,67.4,0
650,30,43012,Mouthwash,13,11.55,48,81,48,13,150.15,1
651,45,45942,Toothbrush,8,7.28,63,69,63,8,58.24,3
652,42,19455,Toothbrush,4,4.45,48,75,48,4,17.8,0
653,50,50498,Toothbrush,10,7.6,44,76,44,10,76.0,1
654,55,33243,Toothbrush,11,10.79,51,75,51,11,118.69,1
655,23,31160,Toothpaste,6,6.55,62,67,62,6,39.3,0
656,61,24751,Mouthwash,11,4.21,112,67,112,11,46.31,3
657,62,23473,Mouthwash,7,6.1,79,71,79,7,42.699999999999996,0
658,49,28734,Whitening Kit,4,8.48,41,69,41,4,33.92,0
659,62,36491,Toothpaste,5,8.68,80,71,80,5,43.4,0
660,64,68439,Whitening Kit,6,7.7,27,76,27,6,46.2,2
661,38,38689,Toothbrush,6,6.33,96,64,96,6,37.980000000000004,0
662,33,47133,Whitening Kit,9,7.19,98,68,98,9,64.71000000000001,3
663,38,49805,Toothbrush,8,6.35,57,75,57,8,50.8,2
664,28,46572,Toothbrush,7,7.84,42,72,42,7,54.879999999999995,2
665,54,44070,Mouthwash,8,8.16,12,81,12,8,65.28,2
666,53,30656,Mouthwash,10,6.89,82,70,82,10,68.89999999999999,3
667,52,62411,Mouthwash,9,5.39,82,71,82,9,48.51,3
668,36,66686,Mouthwash,7,10.63,60,70,60,7,74.41000000000001,3
669,37,24808,Mouthwash,9,8.25,64,76,64,9,74.25,3
670,35,32711,Toothpaste,16,9.29,4,97,4,16,148.64,1
671,64,41642,Mouthwash,5,5.64,98,65,98,5,28.2,0
672,58,33425,Whitening Kit,7,7.28,39,79,39,7,50.96,2
673,31,51071,Toothbrush,12,5.59,19,93,19,12,67.08,1
674,32,36260,Mouthwash,8,11.04,107,66,107,8,88.32,3
675,48,70980,Toothpaste,8,4.79,62,78,62,8,38.32,2
676,18,59286,Whitening Kit,8,4.98,45,78,45,8,39.84,2
677,20,47550,Whitening Kit,15,7.67,61,82,61,15,115.05,1
678,33,57323,Toothbrush,7,4.58,116,65,116,7,32.06,0
679,40,58270,Whitening Kit,7,11.03,31,78,31,7,77.21,2
680,28,38232,Whitening Kit,7,3.98,49,76,49,7,27.86,2
681,29,35205,Whitening Kit,6,6.91,31,80,31,6,41.46,2
682,27,45937,Whitening Kit,7,6.46,42,79,42,7,45.22,2
683,49,55339,Toothpaste,8,8.25,48,74,48,8,66.0,2
684,33,46668,Toothbrush,13,5.49,20,86,20,13,71.37,1
685,25,26076,Mouthwash,10,8.14,112,60,112,10,81.4,3
686,55,35366,Whitening Kit,9,5.35,84,73,84,9,48.15,3
687,29,44112,Toothpaste,10,4.98,96,71,96,10,49.800000000000004,3
688,41,44092,Toothbrush,7,6.93,20,82,20,7,48.51,2
689,45,68670,Mouthwash,5,7.24,16,82,16,5,36.2,2
690,25,28368,Toothbrush,11,6.8,57,81,57,11,74.8,1
691,45,51067,Toothpaste,11,6.53,19,88,19,11,71.83,1
692,53,62869,Toothpaste,12,10.91,95,72,95,12,130.92000000000002,1
693,43,72257,Toothpaste,7,8.25,13,83,13,7,57.75,2
694,25,40147,Whitening Kit,7,8.11,119,64,119,7,56.769999999999996,3
695,45,50897,Toothpaste,10,10.18,20,86,20,10,101.8,1
696,45,51837,Mouthwash,5,4.1,107,64,107,5,20.5,0
697,54,47345,Whitening Kit,12,12.7,76,77,76,12,152.39999999999998,1
698,58,43813,Toothbrush,10,3.3,49,72,49,10,33.0,2
699,53,50231,Mouthwash,15,10.58,111,72,111,15,158.7,1
700,44,14613,Whitening Kit,8,3.3,26,79,26,8,26.4,2
701,34,53184,Toothpaste,14,7.34,35,92,35,14,102.75999999999999,1
702,26,46514,Toothbrush,16,5.95,41,87,41,16,95.2,1
703,50,42330,Toothpaste,5,11.32,10,82,10,5,56.6,2
704,37,69562,Mouthwash,12,9.43,76,75,76,12,113.16,1
705,30,36900,Mouthwash,11,6.78,118,65,118,11,74.58,3
706,45,40163,Whitening Kit,9,8.83,24,82,24,9,79.47,2
707,46,68898,Mouthwash,3,8.2,73,66,73,3,24.599999999999998,0
708,30,35015,Toothbrush,15,9.25,69,81,69,15,138.75,1
709,63,38398,Whitening Kit,3,7.01,31,74,31,3,21.03,0
710,52,43235,Toothbrush,6,5.76,54,79,54,6,34.56,0
711,23,55088,Toothpaste,5,2.07,58,72,58,5,10.35,0
712,35,47493,Toothbrush,14,6.64,98,78,98,14,92.96,1
713,22,29488,Toothbrush,9,7.84,60,83,60,9,70.56,3
714,64,38613,Mouthwash,17,5.0,109,76,109,17,85.0,1
715,42,37711,Toothpaste,8,7.31,11,88,11,8,58.48,2
716,19,44073,Mouthwash,4,10.29,73,67,73,4,41.16,0
717,27,50110,Toothpaste,13,7.72,86,78,86,13,100.36,1
718,47,50018,Toothpaste,13,5.65,40,88,40,13,73.45,1
719,62,23687,Toothbrush,9,9.81,55,74,55,9,88.29,1
720,22,57767,Mouthwash,6,8.05,47,73,47,6,48.300000000000004,2
721,50,48030,Toothbrush,6,7.98,92,65,92,6,47.88,0
722,18,61614,Toothbrush,8,6.43,61,76,61,8,51.44,3
723,35,50330,Toothbrush,5,4.35,80,70,80,5,21.75,0
724,49,58215,Toothpaste,8,8.11,74,74,74,8,64.88,3
725,64,50598,Mouthwash,9,8.42,34,81,34,9,75.78,2
726,28,61154,Mouthwash,13,5.71,62,84,62,13,74.23,1
727,38,51267,Toothbrush,5,7.89,79,66,79,5,39.449999999999996,0
728,43,43825,Toothpaste,8,9.84,82,66,82,8,78.72,3
729,42,72269,Mouthwash,7,4.96,45,77,45,7,34.72,2
730,39,55668,Whitening Kit,9,8.56,95,69,95,9,77.04,3
731,44,51884,Mouthwash,11,7.25,5,82,5,11,79.75,1
732,30,29684,Toothbrush,3,9.9,51,68,51,3,29.700000000000003,0
733,50,29540,Whitening Kit,11,10.19,97,70,97,11,112.08999999999999,1
734,51,48512,Toothpaste,9,7.65,58,78,58,9,68.85000000000001,3
735,58,46746,Whitening Kit,5,7.49,93,62,93,5,37.45,0
736,52,37630,Whitening Kit,6,6.94,3,82,3,6,41.64,2
737,18,46691,Toothbrush,6,4.85,23,78,23,6,29.099999999999998,2
738,38,64063,Mouthwash,4,8.48,10,86,10,4,33.92,2
739,23,53344,Toothpaste,3,7.65,47,68,47,3,22.950000000000003,0
740,45,31307,Whitening Kit,7,5.61,32,78,32,7,39.27,2
741,34,43661,Toothbrush,2,2.58,48,71,48,2,5.16,0
742,22,35340,Mouthwash,9,8.88,27,79,27,9,79.92,2
743,48,40347,Whitening Kit,6,6.61,36,75,36,6,39.660000000000004,2
744,22,40036,Toothbrush,4,9.21,88,62,88,4,36.84,0
745,55,39268,Toothbrush,12,4.09,54,82,54,12,49.08,3
746,20,29938,Toothbrush,4,7.68,20,78,20,4,30.72,2
747,40,43468,Toothpaste,7,7.42,3,85,3,7,51.94,2
748,54,38272,Mouthwash,9,6.98,69,76,69,9,62.82000000000001,3
749,54,9846,Whitening Kit,6,11.45,3,83,3,6,68.69999999999999,2
750,27,69635,Mouthwash,8,7.9,40,76,40,8,63.2,2
751,27,58065,Mouthwash,7,3.17,60,75,60,7,22.189999999999998,0
752,36,40484,Whitening Kit,8,6.5,70,72,70,8,52.0,3
753,34,45225,Mouthwash,9,3.47,79,78,79,9,31.23,3
754,38,30940,Toothpaste,8,11.04,70,71,70,8,88.32,3
755,31,65348,Whitening Kit,8,8.12,23,80,23,8,64.96,2
756,26,67767,Whitening Kit,8,7.1,60,76,60,8,56.8,3
757,63,46880,Toothbrush,8,3.97,30,81,30,8,31.76,2
758,18,57282,Mouthwash,7,7.93,39,74,39,7,55.51,2
759,62,47103,Whitening Kit,12,10.12,40,86,40,12,121.44,1
760,30,28959,Whitening Kit,10,8.98,48,74,48,10,89.80000000000001,1
761,21,40058,Toothpaste,4,8.88,85,65,85,4,35.52,0
762,18,46583,Toothbrush,10,11.09,45,81,45,10,110.9,1
763,57,39545,Whitening Kit,9,11.32,37,85,37,9,101.88,1
764,49,42376,Toothpaste,7,7.77,22,78,22,7,54.39,2
765,51,43903,Whitening Kit,8,8.97,52,76,52,8,71.76,2
766,45,44029,Whitening Kit,12,11.78,2,88,2,12,141.35999999999999,1
767,48,45627,Whitening Kit,4,4.99,14,74,14,4,19.96,2
768,25,32272,Toothpaste,6,8.69,18,82,18,6,52.14,2
769,56,36395,Mouthwash,9,4.94,114,67,114,9,44.46,3
770,43,29584,Whitening Kit,10,6.57,50,81,50,10,65.7,3
771,51,56733,Whitening Kit,17,10.85,15,95,15,17,184.45,1
772,20,19732,Mouthwash,9,5.39,37,76,37,9,48.51,2
773,29,58843,Whitening Kit,7,10.23,2,81,2,7,71.61,2
774,18,61636,Toothbrush,4,5.98,119,59,119,4,23.92,0
775,61,41373,Whitening Kit,13,10.25,107,70,107,13,133.25,1
776,22,13762,Toothbrush,7,11.16,84,63,84,7,78.12,3
777,47,40664,Mouthwash,8,5.23,74,73,74,8,41.84,3
778,47,44229,Toothpaste,7,9.09,69,69,69,7,63.629999999999995,3
779,34,32872,Mouthwash,9,10.27,32,79,32,9,92.42999999999999,1
780,64,38817,Whitening Kit,8,6.42,66,76,66,8,51.36,3
781,40,63362,Toothbrush,12,8.92,108,71,108,12,107.03999999999999,1
782,32,52979,Toothpaste,9,4.51,113,68,113,9,40.589999999999996,3
783,54,33905,Whitening Kit,7,12.98,57,69,57,7,90.86,3
784,38,25828,Toothpaste,8,5.64,118,67,118,8,45.12,3
785,31,41075,Toothpaste,9,6.78,61,82,61,9,61.02,3
786,19,42438,Whitening Kit,6,7.17,5,87,5,6,43.019999999999996,2
787,28,50954,Mouthwash,8,7.7,85,71,85,8,61.6,3
788,56,38576,Whitening Kit,4,8.62,18,76,18,4,34.48,2
789,55,51137,Whitening Kit,9,8.58,48,82,48,9,77.22,3
790,51,68221,Mouthwash,6,4.73,40,75,40,6,28.380000000000003,2
